DATE,sp500,daily_return
9/29/2016,2151.13,-0.009321304
9/30/2016,2168.27,0.007967905
10/3/2016,2161.2,-0.003260664
10/4/2016,2150.49,-0.00495558
10/5/2016,2159.73,0.004296695
10/6/2016,2160.77,0.000481542
10/7/2016,2153.74,-0.00325347
10/10/2016,2163.66,0.004605941
10/11/2016,2136.73,-0.012446503
10/12/2016,2139.18,0.001146612
10/13/2016,2132.55,-0.003099318
10/14/2016,2132.98,0.000201637
10/17/2016,2126.5,-0.003038003
10/18/2016,2139.6,0.006160357
10/19/2016,2144.29,0.002191999
10/20/2016,2141.34,-0.001375747
10/21/2016,2141.16,-8.41E-05
10/24/2016,2151.33,0.004749762
10/25/2016,2143.16,-0.003797651
10/26/2016,2139.43,-0.001740421
10/27/2016,2133.04,-0.002986777
10/28/2016,2126.41,-0.00310824
10/31/2016,2126.15,-0.000122272
11/1/2016,2111.72,-0.006786915
11/2/2016,2097.94,-0.006525486
11/3/2016,2088.66,-0.004423387
11/4/2016,2085.18,-0.00166614
11/7/2016,2131.52,0.022223501
11/8/2016,2139.56,0.003771956
11/9/2016,2163.26,0.011077044
11/10/2016,2167.48,0.00195076
11/11/2016,2164.45,-0.001397937
11/14/2016,2164.2,-0.000115503
11/15/2016,2180.39,0.007480824
11/16/2016,2176.94,-0.001582286
11/17/2016,2187.12,0.004676289
11/18/2016,2181.9,-0.0023867
11/21/2016,2198.18,0.007461387
11/22/2016,2202.94,0.002165428
11/23/2016,2204.72,0.000808011
11/28/2016,2201.72,-0.005254479
11/29/2016,2204.66,0.00133532
11/30/2016,2198.81,-0.00265347
12/1/2016,2191.08,-0.003515538
12/2/2016,2191.95,0.000397064
12/5/2016,2204.71,0.005821301
12/6/2016,2212.23,0.003410879
12/7/2016,2241.35,0.013163188
12/8/2016,2246.19,0.002159413
12/9/2016,2259.53,0.005938946
12/12/2016,2256.96,-0.001137405
12/13/2016,2271.72,0.00653977
12/14/2016,2253.28,-0.008117198
12/15/2016,2262.03,0.003883228
12/16/2016,2258.07,-0.00175064
12/19/2016,2262.53,0.001975138
12/20/2016,2270.76,0.003637521
12/21/2016,2265.18,-0.002457327
12/22/2016,2260.96,-0.001862987
12/23/2016,2263.79,0.001251681
12/28/2016,2249.92,-0.008356546
12/29/2016,2249.26,-0.000293344
12/30/2016,2238.83,-0.004637081
1/4/2017,2270.75,0.005722309
1/5/2017,2269,-0.00077067
1/6/2017,2276.98,0.003516968
1/9/2017,2268.9,-0.00354856
1/10/2017,2268.9,0
1/11/2017,2275.32,0.002829565
1/12/2017,2270.44,-0.002144753
1/13/2017,2274.64,0.001849862
1/18/2017,2271.89,0.001763754
1/19/2017,2263.69,-0.00360933
1/20/2017,2271.31,0.003366185
1/23/2017,2265.2,-0.002690078
1/24/2017,2280.07,0.006564542
1/25/2017,2298.37,0.008026069
1/26/2017,2296.68,-0.000735304
1/27/2017,2294.69,-0.000866468
1/30/2017,2280.9,-0.006009526
1/31/2017,2278.87,-0.00089
2/1/2017,2279.55,0.000298394
2/2/2017,2280.85,0.000570288
2/3/2017,2297.42,0.007264835
2/6/2017,2292.56,-0.002115416
2/7/2017,2293.08,0.000226821
2/8/2017,2294.67,0.000693391
2/9/2017,2307.87,0.005752461
2/10/2017,2316.1,0.003566059
2/13/2017,2328.25,0.005245887
2/14/2017,2337.58,0.004007302
2/15/2017,2349.25,0.004992343
2/16/2017,2347.22,-0.000864106
2/17/2017,2351.16,0.001678581
2/22/2017,2362.82,-0.001082279
2/23/2017,2363.81,0.000418991
2/24/2017,2367.34,0.001493352
2/27/2017,2369.75,0.00101802
2/28/2017,2363.64,-0.002578331
3/1/2017,2395.96,0.013673825
3/2/2017,2381.92,-0.005859864
3/3/2017,2383.12,0.000503795
3/6/2017,2375.31,-0.003277216
3/7/2017,2368.39,-0.002913304
3/8/2017,2362.98,-0.002284252
3/9/2017,2364.87,0.000799837
3/10/2017,2372.6,0.003268679
3/13/2017,2373.47,0.000366686
3/14/2017,2365.45,-0.003379019
3/15/2017,2385.26,0.008374728
3/16/2017,2381.38,-0.001626657
3/17/2017,2378.25,-0.001314364
3/20/2017,2373.47,-0.002009881
3/21/2017,2344.02,-0.012407993
3/22/2017,2348.45,0.001889916
3/23/2017,2345.96,-0.001060274
3/24/2017,2343.98,-0.000844004
3/27/2017,2341.59,-0.001019633
3/28/2017,2358.57,0.007251483
3/29/2017,2361.13,0.001085403
3/30/2017,2368.06,0.002935035
3/31/2017,2362.72,-0.00225501
4/3/2017,2358.84,-0.001642175
4/4/2017,2360.16,0.000559597
4/5/2017,2352.95,-0.003054878
4/6/2017,2357.49,0.001929493
4/7/2017,2355.54,-0.000827151
4/10/2017,2357.16,0.00068774
4/11/2017,2353.78,-0.001433929
4/12/2017,2344.93,-0.00375991
4/13/2017,2328.95,-0.006814702
4/18/2017,2342.19,-0.002903351
4/19/2017,2338.17,-0.001716342
4/20/2017,2355.84,0.007557192
4/21/2017,2348.69,-0.003035011
4/24/2017,2374.15,0.010840085
4/25/2017,2388.61,0.006090601
4/26/2017,2387.45,-0.000485638
4/27/2017,2388.77,0.000552891
4/28/2017,2384.2,-0.001913118
5/1/2017,2388.33,0.001732237
5/2/2017,2391.17,0.001189115
5/3/2017,2388.13,-0.001271344
5/4/2017,2389.52,0.000582045
5/5/2017,2399.29,0.004088687
5/8/2017,2399.38,3.75E-05
5/9/2017,2396.92,-0.001025265
5/10/2017,2399.63,0.001130618
5/11/2017,2394.44,-0.002162833
5/12/2017,2390.9,-0.001478425
5/15/2017,2402.32,0.004776444
5/16/2017,2400.67,-0.000686836
5/17/2017,2357.03,-0.018178259
5/18/2017,2365.72,0.003686843
5/19/2017,2381.73,0.006767496
5/22/2017,2394.02,0.005160115
5/23/2017,2398.42,0.001837913
5/24/2017,2404.39,0.002489139
5/25/2017,2415.07,0.004441875
5/26/2017,2415.82,0.00031055
5/31/2017,2411.8,-0.000460025
6/1/2017,2430.06,0.007571109
6/2/2017,2439.07,0.003707727
6/5/2017,2436.1,-0.001217677
6/6/2017,2429.33,-0.002779032
6/7/2017,2433.14,0.001568334
6/8/2017,2433.79,0.000267145
6/9/2017,2431.77,-0.000829981
6/12/2017,2429.39,-0.000978711
6/13/2017,2440.35,0.004511421
6/14/2017,2437.92,-0.000995759
6/15/2017,2432.46,-0.002239614
6/16/2017,2433.15,0.000283663
6/19/2017,2453.46,0.008347204
6/20/2017,2437.03,-0.006696665
6/21/2017,2435.61,-0.000582676
6/22/2017,2434.5,-0.000455738
6/23/2017,2438.3,0.001560895
6/26/2017,2439.07,0.000315794
6/27/2017,2419.38,-0.008072749
6/28/2017,2440.69,0.008808042
6/29/2017,2419.7,-0.008600027
6/30/2017,2423.41,0.001533248
7/3/2017,2429.01,0.002310793
7/6/2017,2409.75,-0.009368808
7/7/2017,2425.18,0.006403154
7/10/2017,2427.43,0.000927766
7/11/2017,2425.53,-0.000782721
7/12/2017,2443.25,0.00730562
7/13/2017,2447.83,0.001874552
7/14/2017,2459.27,0.004673527
7/17/2017,2459.14,-5.29E-05
7/18/2017,2460.61,0.00059777
7/19/2017,2473.83,0.005372651
7/20/2017,2473.45,-0.000153608
7/21/2017,2472.54,-0.000367907
7/24/2017,2469.91,-0.001063683
7/25/2017,2477.13,0.002923183
7/26/2017,2477.83,0.000282585
7/27/2017,2475.42,-0.000972625
7/28/2017,2472.1,-0.001341187
7/31/2017,2470.3,-0.000728126
8/1/2017,2476.35,0.002449095
8/2/2017,2477.57,0.000492661
8/3/2017,2472.16,-0.002183591
8/4/2017,2476.83,0.001889036
8/7/2017,2480.91,0.001647267
8/8/2017,2474.92,-0.002414437
8/9/2017,2474.02,-0.000363648
8/10/2017,2438.21,-0.014474418
8/11/2017,2441.32,0.001275526
8/14/2017,2465.84,0.010043747
8/15/2017,2464.61,-0.000498816
8/16/2017,2468.11,0.001420103
8/17/2017,2430.01,-0.015436913
8/18/2017,2425.55,-0.001835383
8/21/2017,2428.37,0.001162623
8/22/2017,2452.51,0.009940825
8/23/2017,2444.04,-0.003453605
8/24/2017,2438.97,-0.002074434
8/25/2017,2443.05,0.001672837
8/28/2017,2444.24,0.000487096
8/29/2017,2446.3,0.000842798
8/30/2017,2457.59,0.004615133
8/31/2017,2471.65,0.005721052
9/1/2017,2476.55,0.001982481
9/6/2017,2465.54,0.003128751
9/7/2017,2465.1,-0.00017846
9/8/2017,2461.43,-0.001488783
9/11/2017,2488.11,0.010839228
9/12/2017,2496.48,0.003363999
9/13/2017,2498.37,0.000757066
9/14/2017,2495.62,-0.001100718
9/15/2017,2500.23,0.001847236
9/18/2017,2503.87,0.001455866
9/19/2017,2506.65,0.001110281
9/20/2017,2508.24,0.000634313
9/21/2017,2500.6,-0.003045961
9/22/2017,2502.22,0.000647845
9/25/2017,2496.66,-0.002222027
9/26/2017,2496.84,7.21E-05
9/27/2017,2507.04,0.004085164
9/28/2017,2510.06,0.001204608
9/29/2017,2519.36,0.003705091
10/2/2017,2529.12,0.003874
10/3/2017,2534.58,0.002158854
10/4/2017,2537.74,0.001246755
10/5/2017,2552.07,0.005646757
10/6/2017,2549.33,-0.001073638
10/9/2017,2544.73,-0.001804396
10/10/2017,2550.64,0.002322447
10/11/2017,2555.24,0.001803469
10/12/2017,2550.93,-0.00168673
10/13/2017,2553.17,0.000878111
10/16/2017,2557.64,0.001750765
10/17/2017,2559.36,0.000672495
10/18/2017,2561.26,0.000742373
10/19/2017,2562.1,0.000327964
10/20/2017,2575.21,0.005116896
10/23/2017,2564.98,-0.003972492
10/24/2017,2569.13,0.001617946
10/25/2017,2557.15,-0.004663057
10/26/2017,2560.4,0.001270946
10/27/2017,2581.07,0.008072957
10/30/2017,2572.83,-0.003192474
10/31/2017,2575.26,0.000944485
11/1/2017,2579.36,0.001592072
11/2/2017,2579.85,0.00018997
11/3/2017,2587.84,0.003097079
11/6/2017,2591.13,0.001271331
11/7/2017,2590.64,-0.000189107
11/8/2017,2594.38,0.001443659
11/9/2017,2584.62,-0.003761978
11/10/2017,2582.3,-0.000897617
11/13/2017,2584.84,0.000983619
11/14/2017,2578.87,-0.002309621
11/15/2017,2564.62,-0.005525676
11/16/2017,2585.64,0.008196146
11/17/2017,2578.85,-0.002626042
11/20/2017,2582.14,0.001275762
11/21/2017,2599.03,0.006541086
11/22/2017,2597.08,-0.00075028
11/27/2017,2601.42,-0.000384258
11/28/2017,2627.04,0.009848467
11/29/2017,2626.07,-0.000369237
11/30/2017,2647.58,0.008190947
12/1/2017,2642.22,-0.00202449
12/4/2017,2639.44,-0.001052146
12/5/2017,2629.57,-0.00373943
12/6/2017,2629.27,-0.000114087
12/7/2017,2636.98,0.002932373
12/8/2017,2651.5,0.005506299
12/11/2017,2659.99,0.003201961
12/12/2017,2664.11,0.001548878
12/13/2017,2662.85,-0.000472953
12/14/2017,2652.01,-0.004070826
12/15/2017,2675.81,0.008974325
12/18/2017,2690.16,0.005362862
12/19/2017,2681.47,-0.003230291
12/20/2017,2679.25,-0.000827904
12/21/2017,2684.57,0.00198563
12/22/2017,2683.34,-0.000458174
12/27/2017,2682.62,0.000790897
12/28/2017,2687.54,0.001834028
12/29/2017,2673.61,-0.005183179
1/3/2018,2713.06,0.006398819
1/4/2018,2723.99,0.004028661
1/5/2018,2743.15,0.0070338
1/8/2018,2747.71,0.001662323
1/9/2018,2751.29,0.001302903
1/10/2018,2748.23,-0.001112206
1/11/2018,2767.56,0.007033618
1/12/2018,2786.24,0.006749628
1/17/2018,2802.56,0.009415002
1/18/2018,2798.03,-0.001616379
1/19/2018,2810.3,0.004385228
1/22/2018,2832.97,0.008066754
1/23/2018,2839.13,0.002174396
1/24/2018,2837.54,-0.000560031
1/25/2018,2839.25,0.000602635
1/26/2018,2872.87,0.011841155
1/29/2018,2853.53,-0.006731944
1/30/2018,2822.43,-0.010898782
1/31/2018,2823.81,0.00048894
2/1/2018,2821.98,-0.000648061
2/2/2018,2762.13,-0.021208513
2/5/2018,2648.94,-0.040979244
2/6/2018,2695.14,0.017440939
2/7/2018,2681.66,-0.005001595
2/8/2018,2581,-0.037536451
2/9/2018,2619.55,0.014936071
2/12/2018,2656,0.013914604
2/13/2018,2662.94,0.002612952
2/14/2018,2698.63,0.01340248
2/15/2018,2731.2,0.012069087
2/16/2018,2732.22,0.000373462
2/21/2018,2701.33,-0.005496528
2/22/2018,2703.96,0.000973594
2/23/2018,2747.3,0.016028344
2/26/2018,2779.6,0.011756998
2/27/2018,2744.28,-0.012706864
2/28/2018,2713.83,-0.011095807
3/1/2018,2677.67,-0.013324342
3/2/2018,2691.25,0.005071573
3/5/2018,2720.94,0.011032048
3/6/2018,2728.12,0.002638794
3/7/2018,2726.8,-0.00048385
3/8/2018,2738.97,0.004463107
3/9/2018,2786.57,0.017378796
3/12/2018,2783.02,-0.001273968
3/13/2018,2765.31,-0.006363591
3/14/2018,2749.48,-0.005724494
3/15/2018,2747.33,-0.000781966
3/16/2018,2752.01,0.001703472
3/19/2018,2712.92,-0.014204164
3/20/2018,2716.94,0.001481798
3/21/2018,2711.93,-0.001843986
3/22/2018,2643.69,-0.025162891
3/23/2018,2588.26,-0.020966906
3/26/2018,2658.55,0.027157241
3/27/2018,2612.62,-0.017276335
3/28/2018,2605,-0.002916612
3/29/2018,2640.87,0.013769674
4/3/2018,2614.45,0.012614839
4/4/2018,2644.69,0.011566486
4/5/2018,2662.84,0.006862808
4/6/2018,2604.47,-0.021920205
4/9/2018,2613.16,0.003336571
4/10/2018,2656.87,0.016726875
4/11/2018,2642.19,-0.005525299
4/12/2018,2663.99,0.008250731
4/13/2018,2656.3,-0.002886647
4/16/2018,2677.84,0.008109024
4/17/2018,2706.39,0.010661578
4/18/2018,2708.64,0.000831366
4/19/2018,2693.13,-0.005726121
4/20/2018,2670.14,-0.008536536
4/23/2018,2670.29,5.62E-05
4/24/2018,2634.56,-0.013380569
4/25/2018,2639.4,0.001837119
4/26/2018,2666.94,0.01043419
4/27/2018,2669.91,0.001113636
4/30/2018,2648.05,-0.008187542
5/1/2018,2654.8,0.002549046
5/2/2018,2635.67,-0.007205816
5/3/2018,2629.73,-0.002253696
5/4/2018,2663.42,0.012811201
5/7/2018,2672.63,0.00345796
5/8/2018,2671.92,-0.000265656
5/9/2018,2697.79,0.009682176
5/10/2018,2723.07,0.009370633
5/11/2018,2727.72,0.001707631
5/14/2018,2730.13,0.000883522
5/15/2018,2711.45,-0.006842165
5/16/2018,2722.46,0.004060558
5/17/2018,2720.13,-0.000855844
5/18/2018,2712.97,-0.002632227
5/21/2018,2733.01,0.007386739
5/22/2018,2724.44,-0.003135737
5/23/2018,2733.29,0.003248374
5/24/2018,2727.76,-0.002023203
5/25/2018,2721.33,-0.002357246
5/30/2018,2724.01,0.012695828
5/31/2018,2705.27,-0.006879564
6/1/2018,2734.62,0.010849194
6/4/2018,2746.87,0.004479599
6/5/2018,2748.8,0.000702618
6/6/2018,2772.35,0.008567375
6/7/2018,2770.37,-0.000714196
6/8/2018,2779.03,0.003125936
6/11/2018,2782,0.001068718
6/12/2018,2786.85,0.00174335
6/13/2018,2775.63,-0.004026051
6/14/2018,2782.49,0.002471511
6/15/2018,2779.66,-0.001017075
6/18/2018,2773.75,-0.002126159
6/19/2018,2762.59,-0.004023434
6/20/2018,2767.32,0.001712161
6/21/2018,2749.76,-0.006345489
6/22/2018,2754.88,0.001861981
6/25/2018,2717.07,-0.013724736
6/26/2018,2723.06,0.002204581
6/27/2018,2699.63,-0.008604291
6/28/2018,2716.31,0.006178624
6/29/2018,2718.37,0.000758382
7/2/2018,2726.71,0.003068015
7/3/2018,2713.22,-0.004947354
7/6/2018,2759.82,0.008481296
7/9/2018,2784.17,0.008823039
7/10/2018,2793.84,0.003473207
7/11/2018,2774.02,-0.007094179
7/12/2018,2798.29,0.008749036
7/13/2018,2801.31,0.001079231
7/16/2018,2798.43,-0.00102809
7/17/2018,2809.55,0.003973657
7/18/2018,2815.62,0.002160488
7/19/2018,2804.49,-0.003952948
7/20/2018,2801.83,-0.000948479
7/23/2018,2806.98,0.001838084
7/24/2018,2820.4,0.004780939
7/25/2018,2846.07,0.009101546
7/26/2018,2837.44,-0.003032251
7/27/2018,2818.82,-0.006562253
7/30/2018,2802.6,-0.005754181
7/31/2018,2816.29,0.00488475
8/1/2018,2813.36,-0.001040376
8/2/2018,2827.22,0.004926494
8/3/2018,2840.35,0.004644138
8/6/2018,2850.4,0.003538296
8/7/2018,2858.45,0.002824165
8/8/2018,2857.7,-0.00026238
8/9/2018,2853.58,-0.001441719
8/10/2018,2833.28,-0.007113871
8/13/2018,2821.93,-0.004005958
8/14/2018,2839.96,0.006389244
8/15/2018,2818.37,-0.00760222
8/16/2018,2840.69,0.007919471
8/17/2018,2850.13,0.003323136
8/20/2018,2857.05,0.002427959
8/21/2018,2862.96,0.002068567
8/22/2018,2861.82,-0.000398189
8/23/2018,2856.98,-0.001691231
8/24/2018,2874.69,0.006198853
8/27/2018,2896.74,0.007670392
8/28/2018,2897.52,0.000269268
8/29/2018,2914.04,0.005701427
8/30/2018,2901.13,-0.004430275
8/31/2018,2901.52,0.00013443
9/5/2018,2888.6,-0.00280317
9/6/2018,2878.05,-0.003652288
9/7/2018,2871.68,-0.002213304
9/10/2018,2877.13,0.001897844
9/11/2018,2887.89,0.003739838
9/12/2018,2888.92,0.000356662
9/13/2018,2904.18,0.005282251
9/14/2018,2904.98,0.000275465
9/17/2018,2888.8,-0.005569746
9/18/2018,2904.31,0.005369011
9/19/2018,2907.95,0.00125331
9/20/2018,2930.75,0.007840575
9/21/2018,2929.67,-0.000368506
9/24/2018,2919.37,-0.003515754
9/25/2018,2915.56,-0.001305076
9/26/2018,2905.97,-0.003289248
9/27/2018,2914,0.002763277
9/28/2018,2913.98,-6.86E-06
10/1/2018,2924.59,0.003641068
10/2/2018,2923.43,-0.000396637
10/3/2018,2925.51,0.000711493
10/4/2018,2901.61,-0.008169516
10/5/2018,2885.57,-0.005527966
10/8/2018,2884.43,-0.000395069
10/9/2018,2880.34,-0.001417958
10/10/2018,2785.68,-0.032864176
10/11/2018,2728.37,-0.020573074
10/12/2018,2767.13,0.014206284
10/15/2018,2750.79,-0.005905035
10/16/2018,2809.92,0.021495643
10/17/2018,2809.21,-0.000252676
10/18/2018,2768.78,-0.014391946
10/19/2018,2767.78,-0.00036117
10/22/2018,2755.88,-0.004299475
10/23/2018,2740.69,-0.005511851
10/24/2018,2656.1,-0.03086449
10/25/2018,2705.57,0.018625052
10/26/2018,2658.69,-0.017327218
10/29/2018,2641.25,-0.006559621
10/30/2018,2682.63,0.015666824
10/31/2018,2711.74,0.010851291
11/1/2018,2740.37,0.010557797
11/2/2018,2723.06,-0.006316665
11/5/2018,2738.31,0.005600317
11/6/2018,2755.45,0.006259335
11/7/2018,2813.89,0.021208877
11/8/2018,2806.83,-0.002508982
11/9/2018,2781.01,-0.00919899
11/12/2018,2726.22,-0.019701475
11/13/2018,2722.18,-0.001481905
11/14/2018,2701.58,-0.007567464
11/15/2018,2730.2,0.010593801
11/16/2018,2736.27,0.00222328
11/19/2018,2690.73,-0.016643094
11/20/2018,2641.89,-0.018151208
11/21/2018,2649.93,0.003043276
11/26/2018,2673.45,0.01553241
11/27/2018,2682.17,0.003261703
11/28/2018,2743.79,0.022973935
11/29/2018,2737.76,-0.00219769
11/30/2018,2760.17,0.008185524
12/3/2018,2790.37,0.010941355
12/4/2018,2700.06,-0.032364884
12/7/2018,2633.08,-0.023320165
12/10/2018,2637.72,0.001762195
12/11/2018,2636.78,-0.000356368
12/12/2018,2651.07,0.005419489
12/13/2018,2650.54,-0.000199919
12/14/2018,2599.95,-0.019086677
12/17/2018,2545.94,-0.020773476
12/18/2018,2546.16,8.64E-05
12/19/2018,2506.96,-0.015395733
12/20/2018,2467.42,-0.015772091
12/21/2018,2416.62,-0.020588307
12/24/2018,2351.1,-0.027112248
12/27/2018,2488.83,0.008562629
12/28/2018,2485.74,-0.001241547
12/31/2018,2506.85,0.008492441
1/3/2019,2447.89,-0.024756676
1/4/2019,2531.94,0.034335693
1/7/2019,2549.69,0.007010435
1/8/2019,2574.41,0.009695296
1/9/2019,2584.96,0.004098026
1/10/2019,2596.64,0.004518445
1/11/2019,2596.26,-0.000146343
1/14/2019,2582.61,-0.005257563
1/15/2019,2610.3,0.010721712
1/16/2019,2616.1,0.002221967
1/17/2019,2635.96,0.007591453
1/18/2019,2670.71,0.013183053
1/23/2019,2638.7,0.002202894
1/24/2019,2642.33,0.001375677
1/25/2019,2664.76,0.00848872
1/28/2019,2643.85,-0.007846861
1/29/2019,2640,-0.00145621
1/30/2019,2681.05,0.015549242
1/31/2019,2704.1,0.008597378
2/1/2019,2706.53,0.000898635
2/4/2019,2724.87,0.006776204
2/5/2019,2737.7,0.004708482
2/6/2019,2731.61,-0.002224495
2/7/2019,2706.05,-0.009357119
2/8/2019,2707.88,0.000676262
2/11/2019,2709.8,0.000709042
2/12/2019,2744.73,0.01289025
2/13/2019,2753.03,0.003023977
2/14/2019,2745.73,-0.002651624
2/15/2019,2775.6,0.01087871
2/20/2019,2784.7,0.001777132
2/21/2019,2774.88,-0.003526412
2/22/2019,2792.67,0.006411088
2/25/2019,2796.11,0.001231796
2/26/2019,2793.9,-0.000790384
2/27/2019,2792.38,-0.000544042
2/28/2019,2784.49,-0.002825547
3/1/2019,2803.69,0.006895338
3/4/2019,2792.81,-0.0038806
3/5/2019,2789.65,-0.001131477
3/6/2019,2771.45,-0.006524116
3/7/2019,2748.93,-0.00812571
3/8/2019,2743.07,-0.002131739
3/11/2019,2783.3,0.014666049
3/12/2019,2791.52,0.002953329
3/13/2019,2810.92,0.006949619
3/14/2019,2808.48,-0.000868043
3/15/2019,2822.48,0.004984903
3/18/2019,2832.94,0.003705961
3/19/2019,2832.57,-0.000130606
3/20/2019,2824.23,-0.002944323
3/21/2019,2854.88,0.010852516
3/22/2019,2800.71,-0.018974528
3/25/2019,2798.36,-0.000839073
3/26/2019,2818.46,0.007182778
3/27/2019,2805.37,-0.00464438
3/28/2019,2815.44,0.003589544
3/29/2019,2834.4,0.006734294
4/1/2019,2867.19,0.011568586
4/2/2019,2867.24,1.74E-05
4/3/2019,2873.4,0.002148408
4/4/2019,2879.39,0.002084638
4/5/2019,2892.74,0.004636399
4/8/2019,2895.77,0.00104745
4/9/2019,2878.2,-0.006067471
4/10/2019,2888.21,0.003477868
4/11/2019,2888.32,3.81E-05
4/12/2019,2907.41,0.006609378
4/15/2019,2905.58,-0.000629426
4/16/2019,2907.06,0.000509365
4/17/2019,2900.45,-0.002273775
4/18/2019,2905.03,0.001579065
4/23/2019,2933.68,0.008841219
4/24/2019,2927.25,-0.002191786
4/25/2019,2926.17,-0.000368947
4/26/2019,2939.88,0.004685305
4/29/2019,2943.03,0.001071472
4/30/2019,2945.83,0.0009514
5/1/2019,2923.73,-0.00750213
5/2/2019,2917.52,-0.002123999
5/3/2019,2945.64,0.009638323
5/6/2019,2932.47,-0.004471015
5/7/2019,2884.05,-0.016511678
5/8/2019,2879.42,-0.001605381
5/9/2019,2870.72,-0.003021442
5/10/2019,2881.4,0.003720321
5/13/2019,2811.87,-0.024130631
5/14/2019,2834.41,0.008016018
5/15/2019,2850.96,0.005838958
5/16/2019,2876.32,0.008895249
5/17/2019,2859.53,-0.00583732
5/20/2019,2840.23,-0.006749361
5/21/2019,2864.36,0.008495791
5/22/2019,2856.27,-0.002824366
5/23/2019,2822.24,-0.01191414
5/24/2019,2826.06,0.001353535
5/29/2019,2783.02,-0.006911957
5/30/2019,2788.86,0.00209844
5/31/2019,2752.06,-0.013195356
6/3/2019,2744.45,-0.002765201
6/4/2019,2803.27,0.021432345
6/5/2019,2826.15,0.008161897
6/6/2019,2843.49,0.006135555
6/7/2019,2873.34,0.010497663
6/10/2019,2886.73,0.004660082
6/11/2019,2885.72,-0.000349877
6/12/2019,2879.84,-0.00203762
6/13/2019,2891.64,0.00409745
6/14/2019,2886.98,-0.001611542
6/17/2019,2889.67,0.00093177
6/18/2019,2917.75,0.009717373
6/19/2019,2926.46,0.002985177
6/20/2019,2954.18,0.009472195
6/21/2019,2950.46,-0.001259233
6/24/2019,2945.35,-0.001731933
6/25/2019,2917.38,-0.009496325
6/26/2019,2913.78,-0.001233984
6/27/2019,2924.92,0.003823212
6/28/2019,2941.76,0.005757422
7/1/2019,2964.33,0.007672278
7/2/2019,2973.01,0.002928149
7/3/2019,2995.82,0.007672359
7/8/2019,2975.95,-0.004835457
7/9/2019,2979.63,0.00123658
7/10/2019,2993.07,0.004510627
7/11/2019,2999.91,0.002285279
7/12/2019,3013.77,0.004620139
7/15/2019,3014.3,0.000175859
7/16/2019,3004.04,-0.003403775
7/17/2019,2984.42,-0.006531205
7/18/2019,2995.11,0.003581936
7/19/2019,2976.61,-0.006176735
7/22/2019,2985.03,0.002828721
7/23/2019,3005.47,0.006847502
7/24/2019,3019.56,0.004688119
7/25/2019,3003.67,-0.005262356
7/26/2019,3025.86,0.007387629
7/29/2019,3020.97,-0.001616069
7/30/2019,3013.18,-0.002578642
7/31/2019,2980.38,-0.01088551
8/1/2019,2953.56,-0.008998852
8/2/2019,2932.05,-0.007282737
8/5/2019,2844.74,-0.029777801
8/6/2019,2881.77,0.013017007
8/7/2019,2883.98,0.00076689
8/8/2019,2938.09,0.018762266
8/9/2019,2918.65,-0.006616543
8/12/2019,2883.75,-0.011957583
8/13/2019,2926.32,0.014762029
8/14/2019,2840.6,-0.029292764
8/15/2019,2847.6,0.002464268
8/16/2019,2888.68,0.014426183
8/19/2019,2923.65,0.012105875
8/20/2019,2900.51,-0.007914764
8/21/2019,2924.43,0.008246826
8/22/2019,2922.95,-0.000506082
8/23/2019,2847.11,-0.02594639
8/26/2019,2878.38,0.010983067
8/27/2019,2869.16,-0.003203191
8/28/2019,2887.94,0.00654547
8/29/2019,2924.58,0.012687244
8/30/2019,2926.46,0.000642827
9/4/2019,2937.78,0.010842076
9/5/2019,2976,0.013009824
9/6/2019,2978.71,0.000910618
9/9/2019,2978.43,-9.40E-05
9/10/2019,2979.39,0.000322317
9/11/2019,3000.93,0.007229668
9/12/2019,3009.57,0.002879107
9/13/2019,3007.39,-0.000724356
9/16/2019,2997.96,-0.003135609
9/17/2019,3005.7,0.002581756
9/18/2019,3006.73,0.000342682
9/19/2019,3006.79,2.00E-05
9/20/2019,2992.07,-0.004895586
9/23/2019,2991.78,-9.69E-05
9/24/2019,2966.6,-0.008416394
9/25/2019,2984.87,0.006158565
9/26/2019,2977.62,-0.002428917
9/27/2019,2961.79,-0.005316326
9/30/2019,2976.74,0.005047623
10/1/2019,2940.25,-0.012258377
10/2/2019,2887.61,-0.01790324
10/3/2019,2910.63,0.007971991
10/4/2019,2952.01,0.014216853
10/7/2019,2938.79,-0.004478305
10/8/2019,2893.06,-0.015560826
10/9/2019,2919.4,0.009104547
10/10/2019,2938.13,0.006415702
10/11/2019,2970.27,0.010938931
10/14/2019,2966.15,-0.001387079
10/15/2019,2995.68,0.009955666
10/16/2019,2989.69,-0.001999546
10/17/2019,2997.95,0.002762828
10/18/2019,2986.2,-0.003919345
10/21/2019,3006.72,0.006871609
10/22/2019,2995.99,-0.003568673
10/23/2019,3004.52,0.002847139
10/24/2019,3010.29,0.00192044
10/25/2019,3022.55,0.004072697
10/28/2019,3039.42,0.00558138
10/29/2019,3036.89,-0.000832396
10/30/2019,3046.77,0.003253328
10/31/2019,3037.56,-0.003022873
11/1/2019,3066.91,0.009662361
11/4/2019,3078.27,0.003704054
11/5/2019,3074.62,-0.001185731
11/6/2019,3076.78,0.000702526
11/7/2019,3085.18,0.002730127
11/8/2019,3093.08,0.002560629
11/11/2019,3087.01,-0.001962445
11/12/2019,3091.84,0.001564621
11/13/2019,3094.04,0.00071155
